platform,country_code,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,engagement_total,like_rate,dislike_rate,engagement_per_1k,country_name,publish_month,publish_month_name,publish_day,publish_year
Youtube,AE,Asia,ar,Pets,#Wanderlust,24 Hours in Paris,GamingWithEmily,trending,Cute whistle,1,69,117389,3779,291,276,401,Android,22,Travel,14,Medium,8384.93,404,0.002479,0.002351,0.003416,9.330864,Friday,Evening,Regular,"food tour, hidden gems, travel, vlog, guide",115427.0,Mid,Fall,2025-01-03,2025-01,24 Hours in Tokyo,17,0,28.8,0.417,Samsung,Home,1,4747,0.032192,0.003442,40.438,United Arab Emirates,1,January,3,2025
Youtube,BR,South America,pt,Travel,#HiddenGems,Hidden Gems of Tokyo,BeautyByNoor,licensed,Waves & bells,1,61,35559,998,94,96,84,Android,20,Travel,13,Medium,2735.31,142,0.002643,0.0027,0.002362,6.979021,Sunday,Evening,SummerBreak,"guide, hidden gems, food tour",118050.1,Mid,Summer,2025-01-05,2025-01,24 Hours in Dubai,17,0,38.3,0.628,Samsung,Suggested,1,1272,0.028066,0.003993,35.772,Brazil,1,January,5,2025
Youtube,CA,North America,en,Education,#StreetFood,Is Ramen worth the hype?,MissHassan,trending,Soft focus,1,37,56782,3509,234,339,214,Android,19,Food,8,Medium,7097.75,403,0.004121,0.00597,0.003769,8.685644,Saturday,Evening,Regular,"kitchen, street food, food, recipe",82918.8,Mid,Fall,2025-01-04,2025-01,I tried making Tacos,20,0,18.1,0.489,iPhone,Suggested,1,4296,0.061798,0.007097,75.658,Canada,1,January,4,2025
Youtube,CO,South America,es,DIY,#FYP,Street Food Tour in Seoul,ProNoor,original,Toolbox clack,1,30,171600,4796,423,563,304,Web,15,Travel,7,Short,24514.29,436,0.002465,0.003281,0.001772,10.974828,Sunday,Afternoon,SummerBreak,"guide, vlog, food tour",103308.4,Mid,Summer,2025-01-05,2025-01,Street Food Tour — Istanbul,27,0,21.3,0.71,Desktop,External,1,6086,0.027949,0.002541,35.466,Colombia,1,January,5,2025
Youtube,CO,South America,es,Fashion,#StreetFood,I tried making Ramen,JiwooShorts,original,Runway loop,1,53,25751,1212,141,95,76,iOS,22,Food,14,Medium,1839.36,43,0.005476,0.003689,0.002951,27.545455,Sunday,Evening,Regular,"recipe, street food, kitchen",101576.1,Mid,Spring,2025-01-05,2025-01,I tried making Kunafa 💪,23,1,26.5,0.5,iPhone,Suggested,1,1524,0.047066,0.00167,59.182,Colombia,1,January,5,2025
Youtube,FR,Europe,fr,Beauty,#Foodie,5-Minute Koshari,StreetHub,original,Soft glam loop,1,29,97536,5828,679,393,363,iOS,23,Food,45,Evergreen,2167.47,786,0.006962,0.004029,0.003722,7.405337,Wednesday,Night,Regular,"recipe, street food, fast, food, kitchen",100507.4,Mid,Winter,2025-01-01,2025-01,I tried making Sushi,20,0,15.9,0.548,iPhone,Search,0,7263,0.059752,0.008059,74.465,France,1,January,1,2025
Youtube,AR,South America,es,Art,#FYP,5-Minute Koshari,AliOfficial,trending,Indie brush,1,90,19059,1109,151,124,72,Android,20,Food,20,Medium,952.95,101,0.007923,0.006506,0.003778,10.872549,Saturday,Evening,Regular,"street food, recipe, fast, food, kitchen",92069.4,Mid,Fall,2025-01-04,2025-01,5-Minute Tacos,14,0,39.0,0.433,Pixel,Search,1,1456,0.058188,0.005299,76.394,Argentina,1,January,4,2025
Youtube,PL,Europe,pl,Pets,#Recipe,Is Sushi worth the hype?,OfficialOlivia,licensed,Cute whistle,1,27,6700,268,40,24,17,Android,12,Food,30,Evergreen,223.33,15,0.00597,0.003582,0.002537,16.75,Friday,Afternoon,Regular,"kitchen, fast, recipe, street food, food",71037.7,Mid,Winter,2025-01-03,2025-01,I tried making Croissant,24,0,13.8,0.511,Xiaomi,Home,1,349,0.04,0.002239,52.09,Poland,1,January,3,2025
Youtube,EG,Africa,ar,Comedy,#StreetFood,Is Ramen worth the hype?,SaraOfficial,licensed,Goofy bass,1,24,417904,11568,961,741,698,Android,18,Food,7,Short,59700.57,1689,0.0023,0.001773,0.00167,6.84497,Friday,Evening,SummerBreak,"recipe, kitchen, street food, food, fast",87342.1,Mid,Summer,2025-01-03,2025-01,Street Ramen Taste Test,23,0,14.5,0.604,Samsung,Home,1,13968,0.027681,0.004042,33.424,Egypt,1,January,3,2025
Youtube,SE,Europe,sv,Art,#Foodie,Is Sushi worth the hype?,OliviaOfficial,original,Paint stroke ASMR,1,50,30537,1251,77,110,75,Android,23,Food,43,Evergreen,710.16,163,0.002522,0.003602,0.002456,7.628049,Saturday,Night,SummerBreak,"fast, street food, food, kitchen, recipe",81001.0,Mid,Summer,2025-01-04,2025-01,Street Kunafa Taste Test 💪,26,1,22.0,0.44,Samsung,Suggested,1,1513,0.040967,0.005338,49.546,Sweden,1,January,4,2025
Youtube,ES,Europe,es,Science,#Travel,24 Hours in Paris,ProNoor,licensed,Cosmic pad,1,31,65847,2865,267,256,178,Android,17,Travel,8,Medium,8230.88,74,0.004055,0.003888,0.002703,38.2,Friday,Evening,SummerBreak,"travel, hidden gems, food tour, vlog, guide",103308.4,Mid,Summer,2025-01-03,2025-01,Street Food Tour — Cairo,24,0,23.0,0.742,Samsung,Home,1,3566,0.04351,0.001124,54.156,Spain,1,January,3,2025
Youtube,GB,Europe,en,Art,#Foodie,Is Koshari worth the hype?,ProFatma,licensed,Gallery pad,1,87,9346,350,45,29,43,iOS,18,Food,8,Medium,1168.25,39,0.004815,0.003103,0.004601,8.75,Wednesday,Evening,Regular,"food, recipe, fast, kitchen",115353.0,Mid,Fall,2025-01-01,2025-01,Street Croissant Taste Test 🎵,29,1,42.4,0.487,iPhone,Home,0,467,0.037449,0.004173,49.968,United Kingdom,1,January,1,2025
Youtube,MA,Africa,ar,Music,#FYP,5-Minute Koshari,Noor,licensed,K-pop hook,1,39,9533,369,35,26,25,Android,2,Food,10,Medium,953.3,41,0.003671,0.002727,0.002622,8.785714,Friday,Night,BackToSchool,"street food, food, kitchen",115352.0,Mid,Fall,2025-01-03,2025-01,I tried making Sushi,20,0,22.4,0.574,iPhone,Suggested,1,455,0.038708,0.004301,47.729,Morocco,1,January,3,2025
Tiktok,MA,Africa,ar,Comedy,#Wanderlust,Street Food Tour in London,JiwooChannel,licensed,Goofy bass,1,18,523341,38765,3426,3529,2406,iOS,18,Travel,5,Short,104668.2,743,0.006546,0.006743,0.004597,52.103495,Saturday,Evening,Regular,"vlog, food tour, travel, hidden gems, guide",99969.1,Mid,Spring,2025-01-04,2025-01,Hidden Gems of Istanbul,23,0,14.7,0.817,Samsung,ForYou,1,48126,0.074072,0.00142,91.959,Morocco,1,January,4,2025
Tiktok,IN,Asia,hi,Pets,#FYP,Street Food Tour in Cairo,InsideHub,original,Cute whistle,1,49,45880,1612,213,178,105,iOS,15,Travel,45,Evergreen,1019.56,41,0.004643,0.00388,0.002289,38.380952,Sunday,Afternoon,Regular,"food tour, guide, travel, hidden gems, vlog",97125.1,Mid,Winter,2025-01-05,2025-01,Street Food Tour — Tokyo,24,0,33.6,0.686,Oppo,ForYou,1,2108,0.035135,0.000894,45.946,India,1,January,5,2025
Tiktok,ID,Asia,id,Lifestyle,#Recipe,I tried making Koshari,VividWorks,licensed,Sunset pad,1,9,19385,1940,125,169,184,Android,19,Food,14,Medium,1384.64,47,0.006448,0.008718,0.009492,40.416667,Friday,Evening,Regular,"street food, fast, food",129372.5,Mid,Fall,2025-01-03,2025-01,Street Koshari Taste Test 🎮,27,1,5.7,0.633,Oppo,Following,1,2418,0.100077,0.002425,124.736,Indonesia,1,January,3,2025
Tiktok,ID,Asia,id,Pets,#Wanderlust,Street Food Tour in Seoul,BeyondMedia,trending,Bark hop,1,27,37582,2538,400,194,339,iOS,3,Travel,21,Medium,1789.62,115,0.010643,0.005162,0.00902,21.87931,Friday,Night,BackToSchool,"food tour, travel, guide",99253.8,Mid,Fall,2025-01-03,2025-01,Hidden Gems of Cairo 🔥,22,1,19.2,0.711,Oppo,External,1,3471,0.067532,0.00306,92.358,Indonesia,1,January,3,2025
Tiktok,NG,Africa,en,Lifestyle,#StreetFood,Is Croissant worth the hype?,NextWorks,licensed,Chill guitar,1,22,75104,5710,485,628,369,Web,20,Food,5,Short,15020.8,117,0.006458,0.008362,0.004913,48.389831,Friday,Evening,Regular,"street food, fast, kitchen",78592.0,Mid,Spring,2025-01-03,2025-01,5-Minute Koshari 📱,18,1,14.2,0.645,Desktop,ForYou,1,7192,0.076028,0.001558,95.761,Nigeria,1,January,3,2025
Tiktok,CN,Asia,zh,Finance,#Foodie,I tried making Croissant,NextMedia,original,Subtle groove,1,39,57434,4375,695,314,648,Android,18,Food,14,Medium,4102.43,210,0.012101,0.005467,0.011283,20.734597,Sunday,Evening,Regular,"fast, kitchen, recipe, street food",106288.7,Mid,Winter,2025-01-05,2025-01,Street Koshari Taste Test 🧠,27,1,29.0,0.744,Samsung,ForYou,1,6032,0.076174,0.003656,105.025,China,1,January,5,2025
Tiktok,KR,Asia,ko,Tech,#Wanderlust,24 Hours in Paris,TravelByDiego,licensed,Circuit synth,1,13,24099,1080,79,78,191,iOS,14,Travel,13,Medium,1853.77,51,0.003278,0.003237,0.007926,20.769231,Saturday,Afternoon,SummerBreak,"hidden gems, vlog, food tour, travel",74831.7,Mid,Summer,2025-01-04,2025-01,Hidden Gems of London 💪,23,1,10.0,0.769,Vivo,ForYou,1,1428,0.044815,0.002116,59.256,"Korea, Republic of",1,January,4,2025
Tiktok,TR,Europe,tr,Science,#FYP,5-Minute Sushi,Ali,original,Lab beeps,1,27,39423,2504,180,292,156,Android,18,Food,17,Medium,2319.0,95,0.004566,0.007407,0.003957,26.083333,Sunday,Evening,Regular,"recipe, food, kitchen, street food, fast",99893.3,Mid,Spring,2025-01-05,2025-01,Street Koshari Taste Test 🔥,27,1,15.6,0.578,Pixel,ForYou,1,3132,0.063516,0.00241,79.446,Türkiye,1,January,5,2025
Tiktok,NL,Europe,nl,Food,#Foodie,I tried making Koshari,NextMedia,trending,Street vibe,1,31,78238,5847,670,398,698,Android,18,Food,35,Evergreen,2235.37,241,0.008564,0.005087,0.008921,24.161157,Thursday,Evening,Regular,"food, kitchen, recipe",106288.7,Mid,Winter,2025-01-02,2025-01,I tried making Ramen,20,0,23.4,0.755,Other,ForYou,0,7613,0.074734,0.00308,97.306,Netherlands,1,January,2,2025
Tiktok,IN,Asia,hi,Finance,#FYP,24 Hours in Istanbul,SofiaTV,licensed,Ticker tick,1,17,49961,2221,152,239,176,Android,20,Travel,4,Short,12490.25,103,0.003042,0.004784,0.003523,21.355769,Thursday,Evening,Regular,"vlog, guide, hidden gems, food tour, travel",98246.3,Mid,Spring,2025-01-02,2025-01,Hidden Gems of New York 🎵,25,1,9.9,0.582,Xiaomi,ForYou,0,2788,0.044455,0.002062,55.804,India,1,January,2,2025
Tiktok,CN,Asia,zh,Art,#FYP,5-Minute Ramen,SofiaShorts,trending,Paint stroke ASMR,1,49,14664,875,117,95,123,Android,15,Food,4,Short,3666.0,24,0.007979,0.006478,0.008388,35.0,Sunday,Afternoon,Regular,"food, kitchen, street food, fast",78433.1,Mid,Spring,2025-01-05,2025-01,Street Ramen Taste Test,23,0,27.5,0.561,Pixel,Search,1,1210,0.05967,0.001637,82.515,China,1,January,5,2025
Youtube,PH,Asia,tl,Sports,#Wanderlust,Street Food Tour in Seoul,MusicByYoussef,licensed,Stadium chant,1,29,5134,119,11,7,7,iOS,21,Travel,5,Short,1026.8,5,0.002143,0.001363,0.001363,19.833333,Sunday,Evening,Regular,"hidden gems, vlog, travel, food tour",127261.5,Mid,Fall,2025-01-05,2025-01,24 Hours in New York,20,0,19.6,0.676,Pixel,Home,1,144,0.023179,0.000974,28.048,Philippines,1,January,5,2025
Youtube,JP,Asia,ja,DIY,#Travel,Hidden Gems of New York,JamesVlogs,licensed,Toolbox clack,1,32,63945,2620,326,295,170,Android,14,Travel,6,Short,10657.5,337,0.005098,0.004613,0.002659,7.751479,Friday,Afternoon,SummerBreak,"guide, hidden gems, vlog, travel, food tour",130631.3,Mid,Summer,2025-01-03,2025-01,24 Hours in Tokyo,17,0,16.7,0.522,Pixel,Suggested,1,3411,0.040973,0.00527,53.343,Japan,1,January,3,2025
Youtube,ZA,Africa,en,Pets,#FYP,5-Minute Kunafa,DrLina,licensed,Bark hop,1,43,35445,1301,198,182,168,Android,17,Food,15,Medium,2363.0,141,0.005586,0.005135,0.00474,9.161972,Friday,Evening,Regular,"kitchen, recipe, food",111980.2,Mid,Winter,2025-01-03,2025-01,Street Croissant Taste Test,27,0,22.0,0.512,Samsung,Suggested,1,1849,0.036705,0.003978,52.165,South Africa,1,January,3,2025
Youtube,CO,South America,es,Travel,#StreetFood,Is Ramen worth the hype?,EmilyOfficial,original,Waves & bells,1,84,36079,907,99,68,56,iOS,13,Food,21,Medium,1718.05,18,0.002744,0.001885,0.001552,47.736842,Sunday,Afternoon,Regular,"street food, food, recipe, kitchen, fast",104979.8,Mid,Spring,2025-01-05,2025-01,I tried making Koshari 😂,24,1,54.2,0.645,Samsung,Home,1,1130,0.025139,0.000499,31.32,Colombia,1,January,5,2025
Youtube,DE,Europe,de,DIY,#Recipe,Is Kunafa worth the hype?,OliviaShorts,trending,Toolbox clack,1,22,15533,355,23,31,33,iOS,22,Food,19,Medium,817.53,50,0.001481,0.001996,0.002125,6.960784,Saturday,Evening,SummerBreak,"recipe, street food, food",68775.5,Mid,Summer,2025-01-04,2025-01,I tried making Sushi,20,0,13.0,0.591,Samsung,Search,1,442,0.022855,0.003219,28.456,Germany,1,January,4,2025
Youtube,GB,Europe,en,Fashion,#HiddenGems,24 Hours in Dubai,OfficialHassan,licensed,Runway loop,1,31,1067376,32115,2721,2768,1979,iOS,9,Travel,51,Evergreen,20928.94,3181,0.002549,0.002593,0.001854,10.092709,Sunday,Morning,BackToSchool,"vlog, travel, food tour",123924.6,Mid,Fall,2025-01-05,2025-01,24 Hours in Tokyo,17,0,17.2,0.555,Xiaomi,Suggested,1,39583,0.030088,0.00298,37.084,United Kingdom,1,January,5,2025
Youtube,KE,Africa,sw,Art,#FYP,24 Hours in Cairo,TechieAva,original,Gallery pad,1,17,173888,8525,997,718,577,Web,14,Travel,7,Short,24841.14,597,0.005734,0.004129,0.003318,14.255853,Saturday,Afternoon,Regular,"vlog, guide, travel, food tour",90345.1,Mid,Fall,2025-01-04,2025-01,Hidden Gems of Istanbul,23,0,12.2,0.718,Desktop,Home,1,10817,0.049026,0.003433,62.207,Kenya,1,January,4,2025
Youtube,IT,Europe,it,Pets,#FYP,Is Ramen worth the hype?,TravelBySara,licensed,Cute whistle,1,51,27035,797,66,55,95,Android,17,Food,18,Medium,1501.94,68,0.002441,0.002034,0.003514,11.550725,Friday,Evening,HolidaySeason,"recipe, food, fast, street food",105870.4,Mid,Winter,2025-01-03,2025-01,5-Minute Ramen,14,0,37.5,0.735,iPhone,Suggested,1,1013,0.02948,0.002515,37.47,Italy,1,January,3,2025
Youtube,AE,Asia,ar,Lifestyle,#StreetFood,5-Minute Tacos,TrueLabs,original,Morning vibe,1,39,18678,919,129,111,75,iOS,17,Food,56,Evergreen,333.54,90,0.006907,0.005943,0.004015,10.098901,Friday,Evening,HolidaySeason,"recipe, street food, food, fast",98396.5,Mid,Winter,2025-01-03,2025-01,5-Minute Ramen,14,0,23.9,0.613,Samsung,Suggested,1,1234,0.049202,0.004819,66.067,United Arab Emirates,1,January,3,2025
Youtube,MA,Africa,ar,Art,#FYP,Is Sushi worth the hype?,EmilyShorts,original,Indie brush,1,30,164382,5106,609,608,551,Android,21,Food,3,Short,54794.0,336,0.003705,0.003699,0.003352,15.151335,Sunday,Evening,SummerBreak,"fast, recipe, kitchen, food, street food",92959.7,Mid,Summer,2025-01-05,2025-01,I tried making Koshari,22,0,14.6,0.487,Pixel,Home,1,6874,0.031062,0.002044,41.817,Morocco,1,January,5,2025
Youtube,CA,North America,en,Pets,#Travel,Hidden Gems of Tokyo,BeyondWorks,licensed,Purr loop,1,73,491264,34462,3953,2841,2391,iOS,19,Travel,4,Short,122816.0,1382,0.008047,0.005783,0.004867,24.918294,Saturday,Evening,SummerBreak,"vlog, food tour, guide, travel, hidden gems",109086.8,Mid,Summer,2025-01-04,2025-01,Hidden Gems of Istanbul,23,0,43.3,0.593,Pixel,Home,1,43647,0.07015,0.002813,88.846,Canada,1,January,4,2025
Youtube,RU,Europe,ru,Tech,#StreetFood,Is Koshari worth the hype?,MrLiam,trending,Futurist pad,1,33,17070,786,107,91,51,iOS,9,Food,18,Medium,948.33,86,0.006268,0.005331,0.002988,9.034483,Sunday,Morning,Regular,"food, street food, fast, recipe, kitchen",108247.0,Mid,Winter,2025-01-05,2025-01,I tried making Ramen,20,0,20.4,0.618,iPhone,Search,1,1035,0.046046,0.005038,60.633,Russian Federation,1,January,5,2025
Youtube,MX,North America,es,Lifestyle,#FYP,Hidden Gems of New York,GamingWithSara,trending,Sunset pad,1,55,126401,5401,634,364,336,iOS,4,Travel,5,Short,25280.2,477,0.005016,0.00288,0.002658,11.299163,Friday,Night,Regular,"travel, guide, vlog, food tour, hidden gems",84510.2,Mid,Spring,2025-01-03,2025-01,24 Hours in Paris,17,0,35.5,0.645,iPhone,Search,1,6735,0.042729,0.003774,53.283,Mexico,1,January,3,2025
Tiktok,SA,Asia,ar,Education,#HiddenGems,Street Food Tour in Dubai,DailyVlogsDiego,original,Soft focus,1,10,178991,10819,1170,1263,2024,iOS,21,Travel,5,Short,35798.2,113,0.006537,0.007056,0.011308,94.903509,Friday,Evening,SummerBreak,"food tour, vlog, hidden gems",104638.4,Mid,Summer,2025-01-03,2025-01,Hidden Gems of Seoul,20,0,6.6,0.66,iPhone,Search,1,15276,0.060444,0.000631,85.345,Saudi Arabia,1,January,3,2025
Tiktok,ID,Asia,id,Food,#HiddenGems,24 Hours in Dubai,MayaPro,trending,Sizzle ASMR,1,34,58348,4820,778,679,559,iOS,22,Travel,12,Medium,4862.33,50,0.013334,0.011637,0.00958,94.509804,Wednesday,Evening,SummerBreak,"vlog, food tour, guide, travel",111410.3,Mid,Summer,2025-01-01,2025-01,Hidden Gems of Paris,20,0,17.7,0.521,iPhone,ForYou,0,6836,0.082608,0.000857,117.159,Indonesia,1,January,1,2025
Tiktok,TR,Europe,tr,Food,#HiddenGems,24 Hours in Seoul,LinaVlogs,trending,Sizzle ASMR,1,50,71696,7890,756,870,1370,iOS,15,Travel,3,Short,23898.67,313,0.010545,0.012135,0.019108,25.127389,Sunday,Afternoon,SummerBreak,"food tour, travel, guide, hidden gems, vlog",114010.2,Mid,Summer,2025-01-05,2025-01,24 Hours in Paris 🍔,19,1,38.6,0.772,Samsung,ForYou,1,10886,0.110048,0.004366,151.836,Türkiye,1,January,5,2025
Tiktok,JP,Asia,ja,Food,#Wanderlust,Hidden Gems of Paris,PrimeWorks,original,Kitchen groove,1,16,26641,2632,200,328,269,Android,13,Travel,5,Short,5328.2,79,0.007507,0.012312,0.010097,32.9,Thursday,Afternoon,SummerBreak,"guide, food tour, travel, vlog, hidden gems",98366.2,Mid,Summer,2025-01-02,2025-01,Street Food Tour — Istanbul ✨,29,1,8.4,0.525,Pixel,ForYou,0,3429,0.098795,0.002965,128.711,Japan,1,January,2,2025
Tiktok,TR,Europe,tr,Fitness,#Wanderlust,Street Food Tour in Dubai,GuruNoor,licensed,Cardio loop,1,16,9072,647,57,54,135,Android,20,Travel,17,Medium,533.65,7,0.006283,0.005952,0.014881,80.875,Sunday,Evening,SummerBreak,"vlog, hidden gems, food tour, guide",67683.2,Mid,Summer,2025-01-05,2025-01,Street Food Tour — Cairo 📱,26,1,13.0,0.812,Oppo,ForYou,1,893,0.071318,0.000772,98.435,Türkiye,1,January,5,2025
Tiktok,ID,Asia,id,Beauty,#FYP,Is Koshari worth the hype?,JamesChannel,original,Ambient glow,1,21,48843,2819,378,234,180,iOS,1,Food,3,Short,16281.0,124,0.007739,0.004791,0.003685,22.552,Wednesday,Night,HolidaySeason,"kitchen, street food, fast, recipe, food",91380.1,Mid,Winter,2025-01-01,2025-01,Street Koshari Taste Test 💪,27,1,11.8,0.562,Samsung,ForYou,0,3611,0.057716,0.002539,73.931,Indonesia,1,January,1,2025
Tiktok,PL,Europe,pl,Tech,#Wanderlust,Hidden Gems of Cairo,ChannelAhmed,trending,Circuit synth,1,22,57144,4625,529,543,299,iOS,23,Travel,4,Short,14286.0,52,0.009257,0.009502,0.005232,87.264151,Friday,Night,SummerBreak,"food tour, hidden gems, guide, travel",83423.1,Mid,Summer,2025-01-03,2025-01,Hidden Gems of Istanbul,23,0,11.3,0.514,iPhone,ForYou,1,5996,0.080936,0.00091,104.928,Poland,1,January,3,2025
Tiktok,NL,Europe,nl,Pets,#Travel,Street Food Tour in London,FitnessWithLucas,trending,Cute whistle,1,13,8909,712,102,53,45,Android,16,Travel,5,Short,1781.8,30,0.011449,0.005949,0.005051,22.967742,Saturday,Afternoon,SummerBreak,"vlog, travel, guide, food tour",94810.9,Mid,Summer,2025-01-04,2025-01,24 Hours in Seoul,17,0,7.6,0.585,Samsung,ForYou,1,912,0.079919,0.003367,102.368,Netherlands,1,January,4,2025
Tiktok,KE,Africa,sw,Fashion,#Recipe,5-Minute Kunafa,FatmaVlogs,trending,Pop groove,1,37,19166,1434,174,111,162,Android,19,Food,5,Short,3833.2,29,0.009079,0.005792,0.008452,47.8,Saturday,Evening,Regular,"street food, kitchen, fast, food, recipe",127439.6,Mid,Spring,2025-01-04,2025-01,5-Minute Koshari,16,0,29.6,0.8,Samsung,ForYou,1,1881,0.07482,0.001513,98.143,Kenya,1,January,4,2025
Tiktok,CN,Asia,zh,Tech,#Foodie,I tried making Ramen,UrbanMedia,licensed,Circuit synth,1,30,33735,3280,414,211,205,Android,18,Food,5,Short,6747.0,134,0.012272,0.006255,0.006077,24.296296,Friday,Evening,SummerBreak,"street food, fast, kitchen, recipe, food",108022.1,Mid,Summer,2025-01-03,2025-01,5-Minute Ramen 🎯,16,1,24.7,0.823,Samsung,ForYou,1,4110,0.097228,0.003972,121.832,China,1,January,3,2025
Tiktok,IT,Europe,it,Finance,#Travel,Hidden Gems of London,LifeOfAli,trending,Ticker tick,1,26,14597,678,67,79,43,Android,8,Travel,6,Short,2432.83,19,0.00459,0.005412,0.002946,33.9,Sunday,Morning,SummerBreak,"travel, hidden gems, food tour, vlog",106932.7,Mid,Summer,2025-01-05,2025-01,Street Food Tour — Seoul,24,0,20.0,0.769,Pixel,ForYou,1,867,0.046448,0.001302,59.396,Italy,1,January,5,2025
Tiktok,PL,Europe,pl,Finance,#HiddenGems,Street Food Tour in Tokyo,DiegoShorts,original,Ticker tick,1,14,327005,17059,1232,1269,1531,Android,20,Travel,6,Short,54500.83,114,0.003768,0.003881,0.004682,148.33913,Saturday,Evening,HolidaySeason,"travel, vlog, food tour",90412.1,Mid,Winter,2025-01-04,2025-01,Street Food Tour — Paris 💪,26,1,7.4,0.529,iPhone,ForYou,1,21091,0.052167,0.000349,64.497,Poland,1,January,4,2025
Tiktok,KE,Africa,sw,Gaming,#FYP,I tried making Sushi,GuruYuki,original,8bit loop,1,46,43482,2722,211,352,317,iOS,14,Food,4,Short,10870.5,13,0.004853,0.008095,0.00729,194.428571,Friday,Afternoon,Regular,"street food, kitchen, fast, recipe, food",86547.9,Mid,Fall,2025-01-03,2025-01,I tried making Ramen 🧠,22,1,30.4,0.661,Vivo,ForYou,1,3602,0.062601,0.000299,82.839,Kenya,1,January,3,2025
Tiktok,NL,Europe,nl,DIY,#Recipe,Is Sushi worth the hype?,OfficialFatma,trending,Tape measure click,1,29,88804,7762,833,627,803,iOS,13,Food,59,Evergreen,1505.15,228,0.00938,0.00706,0.009042,33.895197,Friday,Afternoon,Regular,"recipe, fast, kitchen, street food",84900.0,Mid,Winter,2025-01-03,2025-01,Street Sushi Taste Test 😂,25,1,18.7,0.645,Samsung,Search,1,10025,0.087406,0.002567,112.889,Netherlands,1,January,3,2025
Youtube,PL,Europe,pl,Food,#Wanderlust,Street Food Tour in Istanbul,InsideStudio,trending,Street vibe,1,62,38876,1562,149,177,112,Android,23,Travel,14,Medium,2776.86,223,0.003833,0.004553,0.002881,6.973214,Sunday,Night,SummerBreak,"hidden gems, travel, food tour, vlog",99230.0,Mid,Summer,2025-01-05,2025-01,Hidden Gems of London,21,0,33.6,0.542,Vivo,Suggested,1,2000,0.040179,0.005736,51.446,Poland,1,January,5,2025
Youtube,NL,Europe,nl,Travel,#FYP,I tried making Sushi,EmilyVlogs,trending,Backpack beat,1,36,62327,2640,229,268,165,Android,21,Food,7,Short,8903.86,105,0.003674,0.0043,0.002647,24.90566,Wednesday,Evening,SummerBreak,"street food, fast, food",116667.1,Mid,Summer,2025-01-01,2025-01,5-Minute Koshari 📱,18,1,21.8,0.606,Pixel,External,0,3302,0.042357,0.001685,52.979,Netherlands,1,January,1,2025
